"bid","bpid","affilliation","rank","competitors","exam_type","pass_year","king","lid","previous","exam_class","class_rank","pass_date"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010373&category=dirSer","G002+AKS-KHF_13C774C775C6B4B1748X0","문과",5,46,"식년시",1774,"영조",96,"통덕랑(通德郞)","을과(乙科)",2,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010375&category=dirSer","G002+AKS-KHF_13C870ACBDC6D0B1754X0","문과",7,46,"식년시",1774,"영조",96,"통덕랑(通德郞)","을과(乙科)",4,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010377&category=dirSer","G002+AKS-KHF_13BC15C7ACC6D0B1723X0","문과",9,46,"식년시",1774,"영조",96,"유학(幼學)","을과(乙科)",6,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010378&category=dirSer","G002+AKS-KHF_12C1A1C804FFFFB1741X0","문과",10,46,"식년시",1774,"영조",96,"유학(幼學)","을과(乙科)",7,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010379&category=dirSer","G002+AKS-KHF_13C774BC94D654B1736X0","문과",11,46,"식년시",1774,"영조",96,"유학(幼學)","병과(丙科)",1,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010380&category=dirSer","G002+AKS-KHF_13C724C7ACBA85B1729X0","문과",12,46,"식년시",1774,"영조",96,"유학(幼學)","병과(丙科)",2,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010492&category=dirSer","G002+AKS-KHF_13C1A1C775C5B8B1730X0","문과",2,34,"정시",1775,"영조",96,"목사(牧使)","을과(乙科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010496&category=dirSer","G002+AKS-KHF_13C724C775B3D9B1738X0","문과",6,34,"정시",1775,"영조",96,"통덕랑(通德郞)","병과(丙科)",2,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010505&category=dirSer","G002+AKS-KHF_13C774C2ECC5F0B1745X0","문과",15,34,"정시",1775,"영조",96,"유학(幼學)","병과(丙科)",11,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010506&category=dirSer","G002+AKS-KHF_13BC15C0C1C9D1B1753X0","문과",16,34,"정시",1775,"영조",96,"유학(幼學)","병과(丙科)",12,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010508&category=dirSer","G002+AKS-KHF_13C774BCF5C77CB1745X0","문과",18,34,"정시",1775,"영조",96,"유학(幼學)","병과(丙科)",14,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010512&category=dirSer","G002+AKS-KHF_13D64DC131C5F0B1741X0","문과",22,34,"정시",1775,"영조",96,"통덕랑(通德郞)","병과(丙科)",18,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010547&category=dirSer","G002+AKS-KHF_13C774D6C4ADDCU9999X0","문과",3,5,"정시3",1775,"영조",96,"유학(幼學)","병과(丙科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010518&category=dirSer","G002+AKS-KHF_13C2ECB2A5D544B1750X0","문과",28,34,"정시",1775,"영조",96,"유학(幼學)","병과(丙科)",24,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010525&category=dirSer","G002+AKS-KHF_13C774C5F0B144B1729X0","문과",1,20,"정시2",1775,"영조",96,"유학(幼學)","갑과(甲科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1672_006694&category=dirSer","G002+AKS-KHF_13C774C120ACBDB1617X0","문과",15,21,"별시",1672,"현종",305,"진사(進士)","병과(丙科)",11,"1672-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010529&category=dirSer","G002+AKS-KHF_13CD5CD604C911B1745X0","문과",5,20,"정시2",1775,"영조",96,"통덕랑(通德郞)","병과(丙科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008107&category=dirSer","G002+AKS-KHF_13C720BCF5BA85B1685X0","문과",1,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","갑과(甲科)",1,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010540&category=dirSer","G002+AKS-KHF_13C11CC720C131B1739X0","문과",16,20,"정시2",1775,"영조",96,"유학(幼學)","병과(丙科)",12,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010543&category=dirSer","G002+AKS-KHF_13D64DB099C220B1745X0","문과",19,20,"정시2",1775,"영조",96,"유학(幼學)","병과(丙科)",15,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010545&category=dirSer","G002+AKS-KHF_13C2ECB099C218B1739X0","문과",1,5,"정시3",1775,"영조",96,"유학(幼學)","갑과(甲科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010548&category=dirSer","G002+AKS-KHF_13C784C11DCCA0B1732X0","문과",4,5,"정시3",1775,"영조",96,"참봉(參奉)","병과(丙科)",2,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010549&category=dirSer","G002+AKS-KHF_13C774D0DCB7C9B1702X0","문과",5,5,"정시3",1775,"영조",96,"진사(進士)","병과(丙科)",3,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1776_010575&category=dirSer","G002+AKS-KHF_13AE40BA74C8FCB1740X0","문과",3,11,"정시",1776,"정조",96,"유학(幼學)","을과(乙科)",2,"1776-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1776_010579&category=dirSer","G002+AKS-KHF_13AD8CC131C5B8B1705X0","문과",7,11,"정시",1776,"정조",96,"생원(生員)","병과(丙科)",4,"1776-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008111&category=dirSer","G002+AKS-KHF_13BAA9C9C0ACBDB1683X0","문과",5,42,"식년시",1717,"숙종",305,"진사(進士)","을과(乙科)",2,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1786_010885&category=dirSer","G002+AKS-KHF_13C720B9F9C591B1740X0","문과",5,8,"중시",1786,"정조",37,"사헌부장령(司憲府掌令)","병과(丙科)",2,"1786-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008126&category=dirSer","G002+AKS-KHF_13C774CD98C81CB1692X0","문과",20,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",10,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008116&category=dirSer","G002+AKS-KHF_13C1A1AD6DC704B1686X0","문과",10,42,"식년시",1717,"숙종",305,"유학(幼學)","을과(乙科)",7,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008118&category=dirSer","G002+AKS-KHF_13AE40C2DCD615B1681X0","문과",12,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",2,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011922&category=dirSer","G002+AKS-KHF_13C774AC00C6B0B1783X0","문과",2,20,"정시",1816,"순조",96,"유학(幼學)","을과(乙科)",1,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011928&category=dirSer","G002+AKS-KHF_12D64DD601FFFFB1776X0","문과",8,20,"정시",1816,"순조",96,"부사(府使)","병과(丙科)",4,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011935&category=dirSer","G002+AKS-KHF_13C724C815C9C4B1792X0","문과",15,20,"정시",1816,"순조",96,"유학(幼學)","병과(丙科)",11,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011953&category=dirSer","G002+AKS-KHF_13C815B3D9D658B1767X0","문과",10,38,"식년시",1816,"순조",96,"유학(幼學)","을과(乙科)",7,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011955&category=dirSer","G002+AKS-KHF_13C2ECB2A5C11CB1783X0","문과",12,38,"식년시",1816,"순조",96,"유학(幼學)","병과(丙科)",2,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1817_011983&category=dirSer","G002+AKS-KHF_13C774ADFCC911B1789X0","문과",2,16,"정시",1817,"순조",96,"진사(進士)","을과(乙科)",1,"1817-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1817_011987&category=dirSer","G002+AKS-KHF_13C11CC0C1B85DB1780X0","문과",6,16,"정시",1817,"순조",96,"령(令)","병과(丙科)",3,"1817-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1819_012005&category=dirSer","G002+AKS-KHF_13C720D558C601B1790X0","문과",8,39,"식년시",1819,"순조",96,"유학(幼學)","을과(乙科)",5,"1819-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012937&category=dirSer","G002+AKS-KHF_13C784D5CCB300B1817X0","문과",7,11,"정시",1851,"철종",96,"유학(幼學)","병과(丙科)",4,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012938&category=dirSer","G002+AKS-KHF_13BC15D6A8C815B1796X0","문과",8,11,"정시",1851,"철종",96,"유학(幼學)","병과(丙科)",5,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1858_013161&category=dirSer","G002+AKS-KHF_13AC15C8FCC6A9B1827X0","문과",2,3,"정시2",1858,"철종",96,"유학(幼學)","을과(乙科)",1,"1858-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1864_013369&category=dirSer","G002+AKS-KHF_13D64DC6D0C2DDB1843X0","문과",3,18,"정시",1864,"고종",96,"유학(幼學)","을과(乙科)",2,"1864-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1864_013417&category=dirSer","G002+AKS-KHF_13C5ECADDCC775B1825X0","문과",33,37,"증광시",1864,"고종",96,"유학(幼學)","병과(丙科)",23,"1864-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1867_013520&category=dirSer","G002+AKS-KHF_13D64DC7ACC21CB1815X0","문과",2,46,"식년시",1867,"고종",96,"군수(郡守)","갑과(甲科)",2,"1867-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1867_013531&category=dirSer","G002+AKS-KHF_13C774C6D0C6A9B1845X0","문과",13,46,"식년시",1867,"고종",96,"유학(幼學)","병과(丙科)",3,"1867-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1871_013683&category=dirSer","G002+AKS-KHF_13AE40C6A9ADDCB1840X0","문과",4,8,"알성시",1871,"고종",96,"유학(幼學)","병과(丙科)",1,"1871-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1871_013702&category=dirSer","G002+AKS-KHF_13C870BCD1D544B1835X0","문과",15,25,"정시",1871,"고종",96,"유학(幼學)","병과(丙科)",12,"1871-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1872_013714&category=dirSer","G002+AKS-KHF_13C774AD50D558B1842X0","문과",2,5,"알성시",1872,"고종",96,"유학(幼學)","을과(乙科)",1,"1872-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1872_013715&category=dirSer","G002+AKS-KHF_13C870C778C2B9B1842X0","문과",3,5,"알성시",1872,"고종",96,"유학(幼學)","병과(丙科)",1,"1872-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015134&category=dirSer","G002+AKS-KHF_13C724D558C601B1867X0","문과",44,57,"식년시",1894,"고종",96,"진사(進士)","병과(丙科)",34,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015136&category=dirSer","G002+AKS-KHF_13C774C218ADFCU9999X0","문과",46,57,"식년시",1894,"고종",96,"유학(幼學)","병과(丙科)",36,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015137&category=dirSer","G002+AKS-KHF_13AE40C885D558U9999X0","문과",47,57,"식년시",1894,"고종",96,"유학(幼學)","병과(丙科)",37,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015139&category=dirSer","G002+AKS-KHF_13AE40C720D64DU9999X0","문과",49,57,"식년시",1894,"고종",96,"유학(幼學)","병과(丙科)",39,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015145&category=dirSer","G002+AKS-KHF_13C774C885D0DCU9999X0","문과",55,57,"식년시",1894,"고종",96,"유학(幼學)","병과(丙科)",45,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008120&category=dirSer","G002+AKS-KHF_13AE40C2DCC5FDB1683X0","문과",14,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",4,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008121&category=dirSer","G002+AKS-KHF_13B0A8C218C5B8B1675X0","문과",15,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",5,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008122&category=dirSer","G002+AKS-KHF_13D64DC6A9C870B1686X0","문과",16,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",6,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008123&category=dirSer","G002+AKS-KHF_13C131B355C7A5B1688X0","문과",17,42,"식년시",1717,"숙종",305,"진사(進士)","병과(丙科)",7,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008125&category=dirSer","G002+AKS-KHF_13C774AD11C2DDB1690X0","문과",19,42,"식년시",1717,"숙종",305,"통덕랑(通德郞)","병과(丙科)",9,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1717_008131&category=dirSer","G002+AKS-KHF_13C11CBA85AD6CB1692X0","문과",25,42,"식년시",1717,"숙종",305,"유학(幼學)","병과(丙科)",15,"1717-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008159&category=dirSer","G002+AKS-KHF_13C724AD11C775B1686X0","문과",11,13,"정시",1718,"숙종",305,"진사(進士)","병과(丙科)",8,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008149&category=dirSer","G002+AKS-KHF_13D64DD604BCF4B1680X0","문과",1,13,"정시",1718,"숙종",305,"참봉(參奉)","갑과(甲科)",1,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008368&category=dirSer","G002+AKS-KHF_12D64DC11CFFFFB1686X0","문과",11,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008150&category=dirSer","G002+AKS-KHF_13AE40C0C1C11DB1690X0","문과",2,13,"정시",1718,"숙종",305,"유학(幼學)","을과(乙科)",1,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008151&category=dirSer","G002+AKS-KHF_13C774AD11C6D0B1693X0","문과",3,13,"정시",1718,"숙종",305,"통덕랑(通德郞)","을과(乙科)",2,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008152&category=dirSer","G002+AKS-KHF_12C2E0C11DFFFFB1681X0","문과",4,13,"정시",1718,"숙종",305,"판관(判官)","병과(丙科)",1,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008163&category=dirSer","G002+AKS-KHF_13D64DC6B0C804B1663X0","문과",2,10,"별시",1719,"숙종",305,"함양군수(咸陽郡守)","을과(乙科)",1,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008153&category=dirSer","G002+AKS-KHF_12C724C720FFFFB1674X0","문과",5,13,"정시",1718,"숙종",305,"현감(縣監)","병과(丙科)",2,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008156&category=dirSer","G002+AKS-KHF_13AC15D544C2E0B1687X0","문과",8,13,"정시",1718,"숙종",305,"통덕랑(通德郞)","병과(丙科)",5,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008157&category=dirSer","G002+AKS-KHF_13C870C9C0BE48B1691X0","문과",9,13,"정시",1718,"숙종",305,"통덕랑(通德郞)","병과(丙科)",6,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008158&category=dirSer","G002+AKS-KHF_13C720C218C6D0B1694X0","문과",10,13,"정시",1718,"숙종",305,"진사(進士)","병과(丙科)",7,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008160&category=dirSer","G002+AKS-KHF_12D669C7ACFFFFB1689X0","문과",12,13,"정시",1718,"숙종",305,"유학(幼學)","병과(丙科)",9,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1718_008161&category=dirSer","G002+AKS-KHF_13C720D544C6D0B1689X0","문과",13,13,"정시",1718,"숙종",305,"유학(幼學)","병과(丙科)",10,"1718-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008162&category=dirSer","G002+AKS-KHF_13C774C131D658B1689X0","문과",1,10,"별시",1719,"숙종",305,"진사(進士)","갑과(甲科)",1,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008185&category=dirSer","G002+AKS-KHF_13C774C911AD00B1674X0","문과",14,34,"증광시",1719,"숙종",305,"참봉(參奉)","병과(丙科)",4,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1873_013788&category=dirSer","G002+AKS-KHF_13C774C7ACAE0DB1857X0","문과",45,45,"식년시",1873,"고종",96,"유학(幼學)","병과(丙科)",35,"1873-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008527&category=dirSer","G002+AKS-KHF_13C720C5B8D611B1685X0","문과",9,43,"증광시",1727,"영조",305,"진사(進士)","을과(乙科)",6,"1727-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008168&category=dirSer","G002+AKS-KHF_13AE40BBFCD0DDB1678X0","문과",7,10,"별시",1719,"숙종",305,"좌랑(佐郞)","병과(丙科)",4,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008369&category=dirSer","G002+AKS-KHF_13BC15D615C724B1683X0","문과",12,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",2,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008169&category=dirSer","G002+AKS-KHF_12C724C5F0FFFFB1680X0","문과",8,10,"별시",1719,"숙종",305,"좌랑(佐郞)","병과(丙科)",5,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008313&category=dirSer","G002+AKS-KHF_13C784AD11D544B1682X0","문과",15,41,"증광시",1723,"경종",305,"세자익위사세마(世子翊衛司洗馬)","병과(丙科)",5,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008172&category=dirSer","G002+AKS-KHF_13C815D615C775B1664X0","문과",1,34,"증광시",1719,"숙종",305,"군수(郡守)","갑과(甲科)",1,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008173&category=dirSer","G002+AKS-KHF_12AD8CC2E0FFFFB1689X0","문과",2,34,"증광시",1719,"숙종",305,"진사(進士)","갑과(甲科)",2,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008177&category=dirSer","G002+AKS-KHF_13C5ECC120C7A5B1686X0","문과",6,34,"증광시",1719,"숙종",305,"참봉(參奉)","을과(乙科)",3,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1891_014755&category=dirSer","G002+AKS-KHF_13BC15C2B9B824B1866X0","문과",2,16,"정시2",1891,"고종",305,"유학(幼學)","을과(乙科)",1,"1891-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008179&category=dirSer","G002+AKS-KHF_13C870BA85AD50B1687X0","문과",8,34,"증광시",1719,"숙종",305,"통덕랑(通德郞)","을과(乙科)",5,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008180&category=dirSer","G002+AKS-KHF_13C1A1C775C7A5B1693X0","문과",9,34,"증광시",1719,"숙종",305,"통덕랑(通德郞)","을과(乙科)",6,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008182&category=dirSer","G002+AKS-KHF_13AE40C81CACB8B1680X0","문과",11,34,"증광시",1719,"숙종",305,"첨정(僉正)","병과(丙科)",1,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008183&category=dirSer","G002+AKS-KHF_13C870C0C1ACBDB1676X0","문과",12,34,"증광시",1719,"숙종",305,"현령(縣令)","병과(丙科)",2,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008186&category=dirSer","G002+AKS-KHF_13C720ACB8BA85B1685X0","문과",15,34,"증광시",1719,"숙종",305,"참봉(參奉)","병과(丙科)",5,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008189&category=dirSer","G002+AKS-KHF_13C11CC885AE09B1688X0","문과",18,34,"증광시",1719,"숙종",305,"진사(進士)","병과(丙科)",8,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008255&category=dirSer","G002+AKS-KHF_12AD8CBD80FFFFB1688X0","문과",5,32,"증광시",1721,"경종",305,"생원(生員)","을과(乙科)",2,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008190&category=dirSer","G002+AKS-KHF_13C2E0CE58ADFCB1694X0","문과",19,34,"증광시",1719,"숙종",305,"진사(進士)","병과(丙科)",9,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008194&category=dirSer","G002+AKS-KHF_13D64DC77CBCF4B1680X0","문과",23,34,"증광시",1719,"숙종",305,"진사(進士)","병과(丙科)",13,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008196&category=dirSer","G002+AKS-KHF_13C624AD11C6B4B1689X0","문과",25,34,"증광시",1719,"숙종",305,"생원(生員)","병과(丙科)",15,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008209&category=dirSer","G002+AKS-KHF_12D669C815FFFFB1689X0","문과",4,4,"춘당대시",1719,"숙종",305,"진사(進士)","병과(丙科)",2,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008210&category=dirSer","G002+AKS-KHF_13C724C2ECD615B1698X0","문과",1,7,"정시",1721,"경종",305,"진사(進士)","갑과(甲科)",1,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008211&category=dirSer","G002+AKS-KHF_13C2E0BB34C77CB1676X0","문과",2,7,"정시",1721,"경종",305,"현감(縣監)","을과(乙科)",1,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008212&category=dirSer","G002+AKS-KHF_13AE40C870D0DDB1680X0","문과",3,7,"정시",1721,"경종",305,"현감(縣監)","병과(丙科)",1,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008214&category=dirSer","G002+AKS-KHF_13C5ECAD11D5CCB1675X0","문과",5,7,"정시",1721,"경종",305,"계공랑(啓功郞)","병과(丙科)",3,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008228&category=dirSer","G002+AKS-KHF_12BC15C900FFFFB1672X0","문과",12,34,"식년시",1721,"경종",305,"통덕랑(通德郞)","병과(丙科)",2,"1721-07-01"
