id1,namehg1,namehj1,year,prevdegreehg,prevdegreehj,source,courtesynamehg,courtesynamehj,ancestralseathg,choronymhg,ancestralseathj,choronymhj,addresshg,addresshj,pennamehg,pennamehj,posthumoustitlehg,posthumoustitlehj,error
6027,조위봉,趙威鳳,1660,좌랑,佐郞,MTPB 076B 1B; PSTP 25-048B; CWSR 4973,자우,子羽,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
6028,이유상,李有相,1660,현감,縣監,"MTPA 072B 1D; PSTP 10-015B, 23-068A",세경,世卿,연안,연안 이,延安,延安 李,경,京,동둔,東芚,,,
6029,정화제,鄭華齊,1660,시직,侍直,"MTPA 229A 3B; PSTP 19-014A; CWSR 5718, 7291",서망,西望,동래,동래 정,東萊,東萊 鄭,경,京,,,,,
6030,조원기,趙遠期,1660,생원,生員,"MTPB 088A 1B; PSTP 24-072A; CWSR 1251, 5721, 6510+, 6867, 6993, 7101",면경,勉卿,임천,임천 조,林川,林川 趙,경,京,구봉,九峯,,,
6031,이광정,李光庭,1660,생원,生員,MTPA 129B 2B; PSTP 13-094A,휘서,輝瑞,성주,성주 이,星州,星州 李,경,京,천유,天游,,,
6032,강석규,姜錫圭,1660,진사,進士,"MTPB 112A 1A; PSTP 13-094A, 36-052A; CWSR 5709",우보,禹寶,진주,진주 강,晋州,晋州 姜,경,京,,,,,
6033,김두익,金斗翼,1660,진사,進士,MTPA 203B 1C,중거,仲擧,덕수,덕수 김,德水,德水 金,풍덕,豊德,,,,,
6034,김방걸,金邦杰,1660,유학,幼學,MTPA 183B 2C,사흥,士興,의성,의성 김,義城,義城 金,안동,安東,지촌,芝村,,,
6035,이익로,李翼老,1660,현감,縣監,"MTPA 011A 1D; PSTP 02-014B, 25-044A; CWSR 0805",덕수,德,전주,전주 이,全州,全州 李,경,京,,,,,
6036,장우일,張遇一,1660,생원,生員,MTPB 141A 2AP; PSTP 42-028B,경중,經仲,인동,인동 장,仁同,仁同 張,성주,星州,,,,,
6037,김계광,金啓光,1660,생원,生員,MTPA 170A 4C; PSTP 15-053A; CWSR 3350,경겸,景謙,안동,안동 김,安東,安東 金,예안,禮安,구재,鳩齋,,,
6038,조창기,趙昌期,1660,진사,進士,"MTPB 088A 1B; PSTP 24-071A, 35-030A; CWSR 6510, 6868",문경,文卿,임천,임천 조,林川,林川 趙,경,京,,,,,
6039,권후,權,1660,생원,生員,MTPB 056A 3C,후지,厚之,안동,안동 권,安東,安東 權,영천,榮川,,,,,
6040,유문우,柳文佑,1660,유학,幼學,MTP NL ; PSTP 28-031A,도보,道甫,문화,문화 유,文化,文化 柳,청주,淸州,,,,,
6041,이옥,李沃,1660,유학,幼學,"MTPA 080A 4B; PSTP 04-011A, 10-066B; CWSR 3225",문약,文若,연안,연안 이,延安,延安 李,경,京,박천,博泉,,,
6042,권도흥,權道興,1660,유학,幼學,MTP NL ; PSTP 30-054A,태연,泰然,안동,안동 권,安東,安東 權,영해,寧海,,,,,
6043,김하천,金厦,1660,유학,幼學,MTPA 186A 1B,장경,長卿,선산,선산 김,善山,善山 金,선산,善山,,,,,
6044,김석주,金錫胄,1662,생원,生員,"MTPA 188B 3D; PSTP 17-061B, 41-003A; CWSR 0350, 7263; CWS 39-011下B, 39-024上A",사백,斯百,청풍,청풍 김,淸風,淸風 金,경,京,식암,息菴,문충,文忠,
6045,김익경,金益炅,1662,현감,縣監,"MTPA 157B 3C; PSTP 16-014A, 22-077B; CWSR 7167, 7203",계명,啓明,광산,광산 김,光山,光山 金,경,京,,,,,
6046,유지발,柳之發,1662,통덕,通德,"MTPB 013A 1D; PSTP 22-078A, 29-045A; CWSR 6459",기지,起之,진주,진주 유,晋州,晋州 柳,경,京,석촌(石村) 도은,陶隱,,,
6047,이단하,李端夏,1662,정랑,正郞,MTPA 104A 2D; PSTP 11-027B; CWS 39-164下B,계주,季周,덕수,덕수 이,德水,德水 李,경,京,"외재(畏齋), 연재(戀齋), 송간",松磵,문충,文忠,
6048,윤계,尹,1662,감역,監役,"MTPA 271A 2C; PSTP 23-018B, 33-087A; CWS 39-273上A",태승,泰昇,해평,해평 윤,海平,海平 尹,경,京,하곡,霞谷,익정,翼正,
6049,김재현,金載顯,1662,참봉,奉,"MTPA 154A 2D; PSTP 16-065A, 39-082B",회백,晦伯,경주,경주 김,慶州,慶州 金,경,京,노계,蘆溪,,,
6050,윤지완,尹趾完,1662,통덕,通德,"MTPA 257B 4B; PSTP 22-040A; CWSR 6459f; CWS 41-034上B, 41-049上B",숙린,叔麟,파평,파평 윤,坡平,坡平 尹,경,京,동산,東山,충정,忠正,
6051,조사석,趙師錫,1662,통덕,通德,"MTPB 080A 1A; PSTP 24-060B, 30-036A; CWSR 6448; CWS 39-289上B, 39-290上A",공거,公擧,양주,양주 조,楊州,楊州 趙,경,京,만회,晩悔,,,
6052,이세장,李世長,1662,통덕,通德,"MTPA 068B 1A; PSTP 09-043A, 16-008B; CWS 37-611下B",도원,道源,경주,경주 이,慶州,慶州 李,경,京,,,,,
6053,전속,田,1662,생원,生員,MTPB 243A 1DP; CWSR 5955,자원,子遠,담양,담양 전,潭陽,潭陽 田,결성,結城,,,,,
6054,홍주국,洪柱國,1662,별좌,別坐,"MTPB 036B 4D; PSTP 11-017B, 33-094B; CWSR 6897, 7187",국경,國卿,풍산,풍산 홍,豊山,豊山 洪,경,京,"범옹(泛翁), 죽리",竹里,,,
6055,민종도,閔宗道,1662,통덕,通德,MTPB 148B 1C; PSTP 43-038A; CWSR 2079; CWS 39-274上B,여증,汝曾,여흥,여흥 민,驪興,驪興 閔,경,京,,,,,
6056,홍만형,洪萬衡,1662,통덕,通德,"MTPB 037B 2A; PSTP 33-091A; CWSR 6216, 6436, 7167; CWS 38-007下A",숙평,叔平,풍산,풍산 홍,豊山,豊山 洪,경,京,약헌,藥軒,,,
6057,이명석,李明錫,1662,종사,從仕,"MTPA 045B 4C; PSTP 06-046A, 16-060B; CWSR 5897",여회,汝晦,전주,전주 이,全州,全州 李,경,京,,,,,
6058,이암,李,1662,유학,幼學,MTPA 130B 2C,실여,實餘,성주,성주 이,星州,星州 李,개녕,開寧,월봉,月峯,,,
6059,장선징,張善,1662,부사,府使,"MTPB 141B 2C; PSTP 23-035A, 42-048A; CWSR 4714, 5686, 5878, 6400, 7244; CWS 38-388下B",정지,靜之,덕수,덕수 장,德水,德水 張,경,京,"서엄(西), 두곡",杜谷,정장,正莊,
6060,이유,李,1662,정랑,正郞,MTPA 103B 1C; PSTP 11-008A; CWSR 7034,군실,君實,덕수,덕수 이,德水,德水 李,경,京,,,,,
6061,이섬,李暹,1662,현감,縣監,MTPA 048B 4A; PSTP 06-067A; CWSR 6237,퇴숙,退叔,전주,전주 이,全州,全州 李,경,京,,,,,
6062,어진설,魚震說,1662,통덕,通德,"MTPB 227A 1D; PSTP 21-057B, 44-011B; CWSR 6535",설지,說之,함종,함종 어,咸從,咸從 魚,경,京,,,,,
6063,윤지선,尹趾善,1662,통덕,通德,"MTPA 257B 3B; PSTP 22-038B; CWSR 6419, 6459f",중린,仲麟,파평,파평 윤,坡平,坡平 尹,경,京,두포,杜浦,,,
6064,강석빈,姜碩賓,1662,통덕,通德,"MTPB 112A 3B; PSTP 36-017A, 44-032A; CWSR 7133",위사,渭師,진주,진주 강,晋州,晋州 姜,경,京,,,,,
6065,한익주,韓翊周,1662,생원,生員,MTPB 096A 4C; PSTP 31-067B,익지,益之,청주,청주 한,淸州,淸州 韓,경,京,,,,,
6066,정도겸,丁道謙,1662,생원,生員,"MTPB 232B 2C; PSTP 35-079B, 45-071B, 46-010B",명숙,鳴叔,나주,나주 정,羅州,羅州 丁,경,京,,,,,
6067,신의화,申儀華,1662,진사,進士,"MTPB 044B 4B; PSTP 23-021A, 34-040A; CWSR 6863, 7255",서명,瑞明,평산,평산 신,平山,平山 申,경,京,사아,四雅,,,
6068,이우정,李宇鼎,1662,신방진사,新榜進士,"MTPA 011A 4A; PSTP 02-014B, 10-068A, 45-072B, 46-013B; CWSR 0805, 6220; CWS 39-262下A",중백,重伯,전주,전주 이,全州,全州 李,경,京,,,,,
6069,이상제,李尙悌,1662,유학,幼學,MTPA 011A 1DP; CWSR 0774,사순,士順,전주,전주 이,全州,全州 李,옥천,沃川,,,,,
6070,이돈림,李惇臨,1662,전판관,前判官,"MTPA 080B 4A; PSTP 09-031A, 10-077A; CWSR 4390, 7135",여길,汝吉,연안,연안 이,延安,延安 李,경,京,,,,,
6071,윤인미,尹仁美,1662,전별검,前別檢,"MTPA 281B 2A; PSTP 23-085A, 28-069A; CWSR 7002",자수,子壽,해남,해남 윤,海南,海南 尹,해남,海南,,,,,
6072,김득신,金得臣,1662,전참봉,前奉,"MTPA 166B 2C; PSTP 01-038A, 15-029A; CWSR 5797",자공,子公,안동,안동 김,安東,安東 金,경,京,"백곡(柏谷), 구석산인",龜石山人,,,
6073,김환,金奐,1662,진사,進士,"MTPA 166B 1C; PSTP 15-025A, 34-040B; CWSR 6864, 7259",연명,然明,안동,안동 김,安東,安東 金,경,京,,,,,
6074,이성징,李星徵,1662,능주목사,綾州牧使,MTPA 080A 1A; PSTP 10-062A; CWSR 6211,길응,吉應,연안,연안 이,延安,延安 李,경,京,,,,,
6075,신명규,申命圭,1662,함흥판관,咸興判官,"MTPB 045A 4C; PSTP 34-059A; CWSR 5877, 6897",원서,元瑞,평산,평산 신,平山,平山 申,경,京,묵치,默癡,,,
6076,이동직,李東稷,1662,김화현감,金化縣監,"MTPA 091B 3C; PSTP 13-011B, 25-032B",순필,舜弼,한산,한산 이,韓山,韓山 李,경,京,,,,,
6077,이규령,李奎齡,1662,교하현감,交河縣監,"MTPA 091A 4C; PSTP 13-004A, 34-118B, 41-056B; CWSR 5706; CWS 39-344下B",문서,文瑞,한산,한산 이,韓山,韓山 李,경,京,,,정혜,貞惠,
6078,심백,沈栢,1662,부사과,副司果,"MTPB 118B 1B; PSTP 05-074A, 35-049B; CWSR 4989, 7234",후조,後凋,청송,청송 심,靑松,靑松 沈,경,京,,,,,
6079,김시휘,金時輝,1662,신방생원,新榜生員,MTP NL,용회,用晦,광산,광산 김,光山,光山 金,부여,扶餘,우옹,愚翁,,,
6080,정동망,鄭東望,1662,생원,生員,MTP NL,일로,一老,진주,진주 정,晋州,晋州 鄭,안음,安陰,,,,,
6081,오시복,吳始復,1662,생원,生員,"MTPB 107A 4B; PSTP 25-106A, 45-028A; CWSR 6722",중초,仲初,동복,동복 오,同福,同福 吳,경,京,휴곡,休谷,,,
6082,임홍량,任弘亮,1662,진사,進士,MTPB 149B 4C; PSTP 38-047A,사인,士寅,풍천,풍천 임,豊川,豊川 任,아산,牙山,,,,,
6083,윤형성,尹衡聖,1662,유학,幼學,"MTPA 277B 2C; PSTP 03-047A, 23-068A; CWSR 2565",경임,景任,남원,남원 윤,南原,南原 尹,임천,林川,기기재,棄棄齋,,,
6084,정민헌,鄭民獻,1662,유학,幼學,MTP NL,성원,聖元,진주,진주 정,晋州,晋州 鄭,경,京,,,,,
6085,홍만용,洪萬容,1662,통덕,通德,"MTPB 037B 1A; PSTP 33-086B; CWSR 1249, 6506, 6863, 7165; CWS 39-267上A",백함,伯涵,풍산,풍산 홍,豊山,豊山 洪,경,京,김화,金華,정간,貞簡,
6086,어진익,魚震翼,1662,호조좌랑,戶曹佐郞,MTPB 227A 1D; PSTP 44-012A,익지,翼之,함종,함종 어,咸從,咸從 魚,경,京,겸재,謙齋,,,
6087,남이성,南二星,1662,내시교관,內侍敎官,"MTPB 153B 4B; PSTP 35-028A, 37-004B; CWSR 4725; CWS 38-668下A",중휘,仲輝,의녕,의녕 남,宜寧,宜寧 南,경,京,의졸,宜拙,장간,章簡,
6088,정적,鄭,1662,진사,進士,"MTPA 245A 2D; PSTP 20-030A, 33-075A; CWSR 6217, 6437, 7191",계직,季直,해주,해주 정,海州,海州 鄭,경,京,,,,,
6089,윤우정,尹遇丁,1662,호조좌랑,戶曹佐郞,"MTPA 279B 2B; PSTP 13-077B, 23-040A",사형,士衡,칠원,칠원 윤,漆原,漆原 尹,경,京,,,,,
6090,박지,朴贄,1662,전생봉사,典牲奉事,MTPA 216A 1B; PSTP 27-005BP; CWSR 5386,원례,元禮,밀양,밀양 박,密陽,密陽 朴,경,京,,,,,
6091,유명전,柳命全,1662,전참봉,前奉,"MTPB 017A 2B; PSTP 29-065B; CWSR 5799, 6472, 6491, 6873, 7299",사완,士完,진주,진주 유,晋州,晋州 柳,경,京,,,,,
6092,조세휘,趙世彙,1662,후릉참봉,厚陵奉,MTP NL ; PSTP 15-041A,진숙,晋叔,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
6093,김덕원,金德遠,1662,통덕,通德,MTPA 198A 3C; PSTP 07-010A; CWSR 6751,자장,子長,원주,원주 김,原州,原州 金,경,京,,,,,
6094,오정창,吳挺昌,1662,통덕,通德,"MTPB 107B 2A; PSTP 20-028B, 45-032A",계문,季文,동복,동복 오,同福,同福 吳,경,京,용호,龍湖,,,
6095,유면,柳冕,1662,생원,生員,MTPB 019A 1D; PSTP 28-082A; CWSR 6760,주경,周卿,전주,전주 유,全州,全州 柳,경,京,,,,,
6096,이삼석,李三錫,1662,유학,幼學,"MTPA 119B 2B; PSTP 14-004A, 34-113A; CWSR 7074",석자,錫子,여주,여주 이,驪州,驪州 李,,,,,,,
6097,신익상,申翼相,1662,진사,進士,"MTPB 051A 2D; PSTP 34-117A; CWSR 5519, 5705, 6365; CWS 39-473下A",숙필,叔弼,고령,고령 신,高靈,高靈 申,경,京,성재,醒齋,정간,貞簡,
6098,권진한,權震翰,1663,유학,幼學,MTPS 179A 4C; PSTP 30-065A,구만,九萬,안동,안동 권,安東,安東 權,선산,善山,,,,,
6099,남몽성,南夢星,1663,통덕,通德,"MTPB 154A 1B; PSTP 15-017B, 35-007B, 37-005A; CWSR 5729",징숙,徵叔,의녕,의녕 남,宜寧,宜寧 南,경,京,,,,,
6100,박원도,朴元度,1663,생원,生員,"MTPA 205A 4C; PSTP 26-044A; CWSR 6786, 7257",중헌,仲憲,반남,반남 박,潘南,潘南 朴,수원,水原,죽창,竹ʓ,,,
6101,이원록,李元祿,1663,전도사,前都事,MTPA 100B 4A; PSTP 13-067A,사흥,士興,광주,광주 이,廣州,廣州 李,칠곡,漆谷,박곡,朴谷,,,
6102,윤경교,尹敬敎,1663,통덕,通德,"MTPA 258B 1B; PSTP 22-049B, 31-052A",양일,養一,파평,파평 윤,坡平,坡平 尹,경,京,,,,,
6103,김수오,金粹五,1663,유학,幼學,MTPA 179A 4C; PSTP 17-018A,자순,子純,연안,연안 김,延安,延安 金,창평,昌平,,,,,
6104,이석번,李碩蕃,1663,통덕,通德,MTP NL,무경,茂卿,영천,영천 이,永川,永川 李,대구,大丘,,,,,
6105,송최,宋最,1663,통덕,通德,MTPB 190B 4B; CWSR 6753f,문경,文卿,진천,진천 송,鎭川,鎭川 宋,전주,全州,,,,,
6106,윤리,尹理,1663,진사,進士,MTPA 257B 1D; PSTP 22-093A,자일,子一,파평,파평 윤,坡平,坡平 尹,성주,星州,,,,,
6107,윤이제,尹以濟,1663,전참봉,前奉,"MTPA 257A 1D; PSTP 07-011A, 22-073A; CWSR 6760, 6874; CWS 39-600下B",여즙,汝楫,파평,파평 윤,坡平,坡平 尹,경,京,,,,,
6108,송광벽,宋光璧,1663,통덕,通德,MTPB 194B 2CP,문성,文星,야로,야로 송,冶爐,冶爐 宋,영천,榮川,,,,,
6109,이태기,李泰祺,1663,통덕,通德,MTPS 028A 2DP; PSTP 13-096A,대래,大來,성주,성주 이,星州,星州 李,충주,忠州,,,,,
6110,최일륭,崔日隆,1663,통덕,通德,MTPB 002B 1B; PSTP 39-057B,융보,隆甫,전주,전주 최,全州,全州 崔,경,京,,,,,
6111,진상점,陳尙漸,1663,생원,生員,MTP NC,이정,以正,강릉,강릉 진,江陵,江陵 陳,함흥,咸興,,,,,
6112,송상주,宋尙周,1663,생원,生員,MTP NC,문백,文伯,태인,태인 송,泰仁,泰仁 宋,전주,全州,,,,,
6113,원철,元,1663,참봉,奉,MTPB 202B 3A; PSTP 37-053A,여방,汝方,원주,원주 원,原州,原州 元,원주,原州,,,,,
6114,강석구,姜碩耉,1663,통덕,通德,"MTPB 112B 1B; PSTP 30-020A, 36-022B",위망,渭望,진주,진주 강,晋州,晋州 姜,경,京,,,,,
6115,김해일,金海一,1663,선교,宣敎,"MTPA 198B 4D; PSTP 14-011B; CWSR 6723, 7136",종백,宗伯,예안,예안 김,禮安,禮安 金,예천,醴泉,단계,檀溪,,,
6116,김학배,金學培,1663,생원,生員,MTPA 183B 3D,천휴,天休,의성,의성 김,義城,義城 金,안동,安東,금옹,錦翁,,,
6117,유천,柳,1663,유학,幼學,MTPB 018B 4D,천장,天長,전주,전주 유,全州,全州 柳,춘천,春川,,,,,
6118,유성삼,柳星三,1663,통덕,通德,MTPB 013B 1B; PSTP 29-036A,태로,台老,진주,진주 유,晋州,晋州 柳,경,京,,,,,
6119,유영립,柳英立,1663,통덕,通德,MTPB 018B 3C; PSTP 28-060B,이수,爾粹,전주,전주 유,全州,全州 柳,안동,安東,,,,,
6120,이국화,李國華,1663,통덕,通德,MTPA 086B 1B; PSTP 12-035A,자장,子章,전의,전의 이,全義,全義 李,경,京,,,,,
6121,노의지,盧議之,1663,승의,承議,MTP NC,이직,以直,해주,해주 노,海州,海州 盧,정주,定州,,,,,
6122,이순선,李循先,1663,생원,生員,MTPA 086A 4A; PSTP 12-033BP,의경,儀卿,전의,전의 이,全義,全義 李,전주,全州,,,,,
6123,정유제,鄭維悌,1663,진사,進士,MTP NL ; CWSR 1256,순경,順卿,봉화,봉화 정,奉化,奉化 鄭,경,京,,,,,
6124,배영성,裵榮成,1663,유학,幼學,MTPB 234B 2C,취지,就之,곤양,곤양 배,昆陽,昆陽 裵,남양,南陽,향양재,向陽齋,,,
6125,국민,鞠旻,1663,봉사,奉事,MTP NL,유원,悠遠,담양,담양 국,潭陽,潭陽 鞠,전주,全州,,,,,
6126,조시원,趙時瑗,1663,통덕,通德,"MTPB 091B 2C; PSTP 25-095B, 28-017B",백옥,伯玉,함안,함안 조,咸安,咸安 趙,대구,大丘,,,,,
6127,김진한,金振漢,1663,생원,生員,MTP NL ; CWSR 6930,계익,季翼,강릉,강릉 김,江陵,江陵 金,용궁,龍宮,,,,,
6128,이익화,李益華,1663,유학,幼學,MTPA 115B 3A; PSTP 13-083A,국형,國馨,용인,용인 이,龍仁,龍仁 李,,,,,,,
6129,우배창,禹拜昌,1663,유학,幼學,MTP NL,호선,好善,단양,단양 우,丹陽,丹陽 禹,충주,忠州,,,,,
6130,김성좌,金聖佐,1663,유학,幼學,MTPA 166B 1C; PSTP 15-027B,임경,任卿,안동,안동 김,安東,安東 金,의성,義城,송리,松里,,,
6131,민시중,閔蓍重,1664,사옹직장,司饔直長,"MTPB 144B 4A; PSTP 33-102A, 43-022A; CWSR 6215, 6435; CWS 38-346下B",공서,公瑞,여흥,여흥 민,驪興,驪興 閔,경,京,인재,認齋,,,
6132,신정,申晸,1664,빙고별검,氷庫別檢,"MTPB 045A 1A; PSTP 34-041B, 35-016B; CWSR 6865; CWS 39-116下B",인백,寅伯,평산,평산 신,平山,平山 申,경,京,분애,汾厓,문숙,文肅,
6133,홍수하,洪受河,1664,선공감역,繕工監役,MTPB 025A 1A; PSTP 33-010B; CWSR 6039,제숙,濟叔,남양,남양 홍,南陽,南陽 洪,경,京,,,,,
6134,이선,李選,1664,진사,進士,"MTPA 003A 4B; PSTP 01-057B, 22-041B, 41-003A; CWSR 0350, 6460; CWS 39-260下B, 39-273下A",택지,擇之,전주,전주 이,全州,全州 李,경,京,지호,芝湖,,,
6135,윤가적,尹嘉績,1664,진사,進士,"MTPA 279B 2C; PSTP 23-041B, 25-105A",여휴,汝休,칠원,칠원 윤,漆原,漆原 尹,경,京,,,,,
6136,최후상,崔後尙,1664,진사,進士,MTPB 002B 3A; PSTP 39-059B,주경,周卿,전주,전주 최,全州,全州 崔,경,京,동강,東崗,,,
6137,이영,李渶,1664,유학,幼學,MTPA 150B 3B,춘장,春章,청주,청주 이,淸州,淸州 李,홍양,洪陽,,,,,
6138,이성,李,1664,유학,幼學,"MTPA 120A 2C; PSTP 14-013A, 33-046B; CWSR 6423",기백,紀伯,여주,여주 이,驪州,驪州 李,경,京,,,,,
6139,한기백,韓紀百,1664,진사,進士,MTPB 102B 3A,대년,大年,청주,청주 한,淸州,淸州 韓,함흥,咸興,송석,松石,,,
6140,위정상,魏定相,1664,유학,幼學,MTP NC,정경,定卿,장흥,장흥 위,長興,長興 魏,함흥,咸興,,,,,
6141,한광,韓洸,1664,유학,幼學,MTP NL,징지,澄之,청주,청주 한,淸州,淸州 韓,함흥,咸興,,,,,
6142,김만중,金萬重,1665,진사,進士,"MTPA 157B 2D; PSTP 10-015A, 16-011B; CWSR 4723, 7244; CWS 39-265下B, 39-273下A",중숙,重叔,광산,광산 김,光山,光山 金,경,京,서포,西浦,문효,文孝,
6143,권수,權脩,1665,통덕,通德,"MTPB 056B 3A; PSTP 23-043A, 30-012A",영숙,永叔,안동,안동 권,安東,安東 權,경,京,,,,,
6144,유헌,兪櫶,1665,호조좌랑,戶曹佐郞,"MTPB 196A 4B; PSTP 33-055B, 39-027B; CWSR 4610",회백,晦伯,기계,기계 유,杞溪,杞溪 兪,경,京,송정,松汀,,,
6145,강석창,姜碩昌,1665,유학,幼學,MTPB 111A 1C; PSTP 34-065A,숙하,叔夏,진주,진주 강,晋州,晋州 姜,경,京,,,,,
6146,안숙,安塾,1665,현감,縣監,MTPB 132A 1C; PSTP 32-020A; CWSR 4720,학이,學而,순흥,순흥 안,順興,順興 安,경,京,,,,,
6147,권해,權,1665,생원,生員,"MTPB 058B 3A; PSTP 04-013B, 30-033B; CWSR 3246, 6219, 6438",개옥,皆玉,안동,안동 권,安東,安東 權,경,京,남강,南岡,,,
6148,이일정,李日井,1665,생원,生員,"MTPA 080A 1B; PSTP 10-059A, 38-038A; CWSR 7132",자하,子夏,연안,연안 이,延安,延安 李,경,京,,,,,
6149,이민채,李敏采,1665,진사,進士,"MTPA 035B 2D; PSTP 05-046B, 26-053B; CWSR 4723",재중,載仲,전주,전주 이,全州,全州 李,경,京,,,,,
6150,이인환,李寅煥,1665,진사,進士,"MTPA 067A 3C; PSTP 05-049B, 09-018B, 31-029A; CWSR 0403, 7139",문백,文伯,경주,경주 이,慶州,慶州 李,경,京,생곡,生谷,,,
6151,홍억,洪億,1665,유학,幼學,MTPB 033B 3A; PSTP 15-025A,중다,仲多,남양,남양 홍,南陽,南陽 洪,경,京,,,,,
6152,이훤,李,1665,내시교관,內侍敎官,"MTPA 043A 2C; PSTP 06-020A, 25-103A; CWSR 5519",악보,樂甫,전주,전주 이,全州,全州 李,경,京,도촌,道村,,,
6153,홍우기,洪宇紀,1665,전현감,前縣監,MTPB 034A 3D; PSTP 33-075B,사선,士善,남양,남양 홍,南陽,南陽 洪,아산,牙山,,,,,
6154,조시구,趙時久,1665,유학,幼學,MTPB 068B 1A; PSTP 24-019A,여징,汝徵,풍양,풍양 조,豊壤,豊壤 趙,임천,林川,,,,,
6155,권기,權,1665,종사,從仕,MTPB 057B 2A; PSTP 30-024B; CWSR 6773+,백인,伯仁,안동,안동 권,安東,安東 權,공주,公州,무수옹,無愁翁,,,
6156,손유,孫愈,1665,선교,宣敎,MTP NC,계진,季進,구례,구례 손,求禮,求禮 孫,청주,淸州,,,,,
6157,강수학,康邃學,1665,생원,生員,"MTPB 240B 1B; PSTP 44-053A; CWSR 6241, 6860",원보,遠甫,신천,신천 강,信川,信川 康,충주,忠州,,,,,
6158,이인우,李仁遇,1665,진사,進士,MTP NL ; CWSR 7112,형부,亨父,양성,양성 이,陽城,陽城 李,괴산,槐山,,,,,
6159,조이병,趙爾炳,1665,통사,通仕,MTPB 079A 4D; PSTP 24-065B,경장,景章,양주,양주 조,楊州,楊州 趙,온양,溫陽,,,,,
6160,선약봉,宣若奉,1665,생원,生員,MTP NL,경보,敬甫,보성,보성 선,寶城,寶城 宣,온양,溫陽,,,,,
6161,임유,林濡,1665,유학,幼學,MTPB 218A 2D,,,평택,평택 임,平澤,平澤 林,온양,溫陽,,,,,
6162,임상원,任相元,1665,통덕,通德,"MTPB 149B 2C; PSTP 20-027B, 38-031B; CWS 39-469下A",공보,公輔,풍천,풍천 임,豊川,豊川 任,경,京,염헌,恬軒,,,
6163,유담후,柳譚厚,1665,생원,生員,MTPB 010B 3B; PSTP 28-008A,정부,正夫,문화,문화 유,文化,文化 柳,경,京,결청,潔淸,,,
